ID,dataset,SEXISM,gpt-4o-mini,gpt-4-0125-preview,gpt-3.5-turbo-0125,llama3.2-3b,llama3.1-8b,llama3-8b,gemini-1.5-flash,text
5382,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,@user @user yes.. start setting presidents shithole countries fix let us @url
5383,en_dataset,0,0.0,0,1.0,1.0,1.0,1.0,1.0,@user @user ching chong music 
5384,en_dataset,0,0.0,0,1.0,1.0,1.0,1.0,0.0,driving got ring stuck hair sat like retard trying change gears ripping hair outlol
5385,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,0.0,think might retarded
5386,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,0.0,i'm actually twat
5387,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,fucking nigger asshole hotrodnigga.
5388,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,0.0,happy happy birth death  sa aking ka forever jowa spic girl &amp; one @user  gotchu alw @url
5389,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,pelea entre latinos... que espectu00e1culo :/ want people 'shithole countries' coming here? @url
5390,en_dataset,1,0.0,0,1.0,0.0,0.0,0.0,0.0,@user twat. @user help friend ended hospital last night?
5391,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,0.0,@user jesus christ i'm pretty sure he's retarded.
5392,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user @user @user call nigerians african countries shithole? u guys se @url
5393,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user aditi go back come from. dont even reside cleveland. even like yourself? @url
5394,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,0.0,@user id rather nigger dumb bitch dumb bitch
5395,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user deadset unfunniest retard
5396,en_dataset,0,0.0,0,1.0,1.0,0.0,0.0,1.0,@user bye nigger lol
5397,en_dataset,0,1.0,0,1.0,0.0,0.0,0.0,0.0,tots godwin _ hilarious mongoloid @url
5398,en_dataset,1,0.0,0,1.0,1.0,1.0,0.0,0.0,@user good job faggot
5399,en_dataset,1,1.0,1,1.0,1.0,1.0,1.0,1.0,ma'am major cunt muffin
5400,en_dataset,1,1.0,1,1.0,0.0,1.0,1.0,1.0,useless cunt @url
5401,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user @user nothing going happen woke negro they're going keep pushing ca @url
5402,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,somebody take nigger phone away @url
5403,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,lad bushes jets pulled hair extensions  grade twat
5404,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,@user @user wish live shithole country could buy cool t-shirts well.
5405,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,0.0,illegal aliens
5406,en_dataset,1,1.0,1,1.0,1.0,1.0,0.0,1.0,look like cunt sleep like mouth open double chins limbs shop hair tangled everywh @url
5407,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,0.0,someone tolerant left calls hateful racist basically calls spic @url
5408,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,-1.0,winter i'm buying big stupid dumb oc fly retarded coat ....kill
5409,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,@user @user @user @user quit @user fucking twat. wanna selective reading @url
5410,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,@user @user @user @user know weinstein dirty jew right? know way.
5411,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,@user @user plateado con azulnegro etc.
5412,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,0.0,quentin tarantino studio greenlights every nigger put script. @url
5413,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,least skip funny.nncolin awful. disgusting twat.nn@url
5414,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,1.0,caravan caravan ? another failed attempt leftists bring illegal aliens e.g. undocumented democrats @url
5415,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,like china disgusting ching chong country @url
5416,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,@user speaking shithole countries..
5417,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,hisoka faggot shit hands real @url
5418,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,caption retard @url
5419,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,0.0,fuentes retard lol made #yiannibol gang
5420,en_dataset,1,0.0,0,1.0,0.0,1.0,1.0,0.0,@user fucking stupid little twat hole
5421,en_dataset,1,1.0,0,1.0,0.0,1.0,1.0,1.0,look absolute doos! trophy hunter man cunt. understand hunting foo @url
5422,en_dataset,0,1.0,1,1.0,0.0,1.0,1.0,1.0,@user part script? wants feminazi there! going march dc thursday w/ @url
5423,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,cancel shithole countries give trump
5424,en_dataset,0,0.0,0,0.0,1.0,0.0,0.0,0.0,stick even mongy ones back cos they're united players i'm done sanchez i'm @url
5425,en_dataset,0,1.0,1,1.0,0.0,1.0,1.0,1.0,@user beefing dyke!!!
5426,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,look faggots faggot would told bio. come bothering kind crap messages part.
5427,en_dataset,0,0.0,0,1.0,1.0,1.0,0.0,0.0,@user @user @user @user i'll nigger voting democrat 200 years
5428,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,keep wheels spic n span year round tips tricks! @url
5429,en_dataset,0,0.0,0,1.0,0.0,0.0,1.0,0.0,u2066@user : might surprised bomber probably illegal immigrant shithole @url
5430,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,frick saw someone retarded take tl went gathered evidence needed @url
5431,en_dataset,0,0.0,1,0.0,0.0,0.0,0.0,1.0,obesedyke cant
5432,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,0.0,@user ain't going nowhere.hes soup taker worst kind.
5433,en_dataset,1,1.0,0,1.0,0.0,1.0,1.0,1.0,mongy cunt ashley young keep fist bumping everyone grow mate
5434,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,1.0,like anyone else wake multiple times night like 4-5 times body fucking retarded
5435,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,free? why? _ another retarded question @url
5436,en_dataset,0,0.0,0,0.0,0.0,1.0,1.0,1.0,stared fucking door target like fucking retard thought automatic 
5437,en_dataset,1,1.0,1,1.0,0.0,1.0,1.0,1.0,read tweets can't help think great quote great man. nnthese lil bitches retarded
5438,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,million one fucking laws average joe.nnbut million fucking loopholes silver spoon faggot @url
5439,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,1.0,@user far faggot@user
5440,en_dataset,1,0.0,0,1.0,0.0,1.0,1.0,1.0,@user learn something pro uneducated twat! @url
5441,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,@user first i've ever heard this. complete twat is...
5442,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,honored part delegation fabulous workshop @user share story incre @url
5443,en_dataset,1,0.0,0,1.0,0.0,1.0,1.0,0.0,right twat?
5444,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,@user twat offense could maybe hit 2 sometime soon
5445,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,23 mongoloid  @url
5446,en_dataset,0,0.0,0,0.0,1.0,0.0,0.0,0.0,@user @user check calendar mongol
5447,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,@user jen reached full blown retard. stop it.
5448,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,nah nah bully retarded ahh fortnite players @url
5449,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,@user @user @user understanding recent changes directly effected refugees @url
5450,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user love faggot
5451,en_dataset,0,0.0,0,1.0,1.0,1.0,0.0,1.0,@user right versus obama's apologetic sneaky leftist robin hood view. fact obama gen @url
5452,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,@user ...what... negro @url
5453,en_dataset,0,0.0,0,1.0,1.0,0.0,0.0,-1.0,@user hey faggot suck balls
5454,en_dataset,0,0.0,0,0.0,0.0,1.0,1.0,1.0,honestly trotsky mongoloid. part book storming winter palace described weather @url
5455,en_dataset,1,1.0,1,1.0,1.0,1.0,1.0,1.0,@user @user @user @user @user wife gorgeous. patty damn sexy tired twat.
5456,en_dataset,0,0.0,0,1.0,1.0,1.0,1.0,1.0,@user fuck sake. tony seems like right cunt.nguess cunts twitter every team.nthat's f @url
5457,en_dataset,0,0.0,0,0.0,1.0,1.0,1.0,1.0,chart become false false everyday...no mongoloid family
5458,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user horse shadow colossus retarded
5459,en_dataset,0,1.0,1,1.0,0.0,1.0,1.0,1.0,@user looks exact pictures looks like twat trying look sexy
5460,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,0.0,stan twitter thinks they're funny making jokes x's death . surpised ching chong junior dies @url
5461,en_dataset,0,1.0,0,1.0,1.0,1.0,0.0,1.0,got opening wallet new credit card. who's filling slot. nnwhich faggot thinks worth that. @url
5462,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,-1.0,@user help out. white domestic terrorist #timothymcveigh #liberal #leftist? (to help u @url
5463,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,0.0,ghiblimix still corner shame like fuk tht spic
5464,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,0.0,@user @user @user fat spic frauding... zach virgin phenom dick ride @url
5465,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,0.0,denola grey guy na faggot
5466,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,happened country even bullies scared meet retard traditional home court?
5467,en_dataset,0,1.0,0,0.0,0.0,1.0,1.0,1.0,audacity men. owe shit ya fuckin twat 
5468,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,thats negro right
5469,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,@user non retarded club puig/buehler iconic ws moments easy wins.nnoh well
5470,en_dataset,0,0.0,0,1.0,1.0,1.0,1.0,0.0,can't even go thanksgiving dinner without worrying someone's gonna call nigger/chink/spic accident @url
5471,en_dataset,1,0.0,0,1.0,0.0,0.0,0.0,1.0,@user clearly twat
5472,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user @user rightly said dinkan..may ppl temples retarded...but kerala f @url
5473,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,@user okay got n u bad dad n uranus joon n fade retard nim going jump cliff
5474,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,niggas retarded
5475,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user @user think he's retarded
5476,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,live retard called tanya. ok hi 
5477,en_dataset,1,0.0,0,1.0,0.0,0.0,1.0,0.0,@user can't serious! daddy's fault twat. living lala land. make sick. #fucktrumps
5478,en_dataset,1,1.0,1,1.0,0.0,1.0,1.0,1.0,@user 9 10 times feminazi retards one bash men put forth allegations r try @url
5479,en_dataset,1,1.0,0,1.0,0.0,1.0,1.0,1.0,@user @user @user kno leftist women far biggest domestic threat country. nearly 3/4 @url
5480,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,@user @user mongoloid = idiot? think clever enough know offensive @url
5481,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,0.0,@user bitch nigger im send paragraphs im sending gifs &amp; memes instead lol mad?
5482,en_dataset,1,1.0,1,1.0,1.0,1.0,1.0,1.0,awkward great show jenna became total fucking cunt kept cheating matty. refused watch that.
5483,en_dataset,1,1.0,1,1.0,0.0,1.0,0.0,1.0,feminazi full force time walk away crazy people @url
5484,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,@user he's even fucking funny mcing subpar i'd rather listen plunger toilet tbqh bland twat
5485,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,gavin newsom wants give illegal aliens free healthcare.
5486,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,ashley young manchester united's captain i'm chinaman
5487,en_dataset,1,0.0,1,1.0,0.0,1.0,1.0,1.0,@user cunt @url
5488,en_dataset,0,0.0,0,0.0,0.0,1.0,1.0,0.0,right royal retarded right everything me.
5489,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,boosting retard @user @url
5490,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,1.0,@user @user least 1 million refugees allowed germany alone. (i know way @url
5491,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,@user @user @user @user @user @user well calls faggot earlier
5492,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,@user @user please go back country need live need jobs back
5493,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,@user comes mouth either retarded aids.
5494,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,0.0,bad night considering part mongoloid... @url
5495,en_dataset,0,0.0,0,1.0,1.0,0.0,0.0,0.0,nothing stirs emotions quite like reading retarded replies trump tweets
5496,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,cleaning found new eraser 2 unsharpened mongol pencils hayyy nagbakal pa ko nmat
5497,en_dataset,1,0.0,0,0.0,0.0,0.0,0.0,1.0,@user he's absolute twat
5498,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,1.0,@user pourquoi la peur des migrants serait sans raison alors que le nombre de crimes commis par ceux-ci est en augmentation ?
5499,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,like many grew dick van dyke reference point cockney accent
5500,en_dataset,1,0.0,0,1.0,1.0,1.0,1.0,1.0,trump supporters sending mail bombs &amp; shooting synagogues can't call woman cunt uncivilized #pittsburgh
5501,en_dataset,0,1.0,0,1.0,1.0,1.0,1.0,-1.0,lukewarm ass negro
5502,en_dataset,1,1.0,0,1.0,0.0,1.0,1.0,1.0,@user notice even chinaman come scrambled him.
5503,en_dataset,1,1.0,1,1.0,0.0,1.0,1.0,1.0,fucking cunt @url
5504,en_dataset,1,0.0,0,1.0,0.0,0.0,0.0,1.0,well got facebooks bk one's use 1 left get bk wudnt date birth facebook fucking twat ugh
5505,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,@user im talking abt hair negro
5506,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,shut fuck fat singing cunt. sound like 3 malnourished cats suit case.
5507,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user @user ya like negro president
5508,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,reason brian stowe retarded @url
5509,en_dataset,0,0.0,0,0.0,0.0,0.0,1.0,0.0,lmao fucking retarded lazy
5510,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,feel twat
5511,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,@user yeah twat tweet everything.
5512,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,crush everyone say ignorant bs. second cute boy goes ching chong trump @url
5513,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,@user white nationalist say heritage okay white difference meaning them.
5514,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,sister literally said james charles faggot.nn...nnwho talking
5515,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,0.0,anyone else make wah ching ching chung choo ching chong noises try copy kung fu moves?
5516,en_dataset,1,0.0,0,0.0,0.0,0.0,0.0,-1.0,robert bower leftist terrorist @url
5517,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,0.0,@user @user nightposting using retarded grammar
5518,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,encountered words ching chong &amp; massieren presumably coz bunch asians.. non asia @url
5519,en_dataset,0,0.0,0,1.0,1.0,1.0,1.0,0.0,@user @user started smoking weed like 8 months ago old faggot
5520,en_dataset,0,1.0,0,1.0,0.0,0.0,0.0,0.0,sad std daily raghead news muslims sand people! fight time bible says so! point! @url
5521,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user @user @user first learn type fucking mongoloid. second u think artis @url
5522,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,@user @user cuz ur mongoloid
5523,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,house nigger googoo gaga @url
5524,en_dataset,1,1.0,1,1.0,0.0,1.0,1.0,1.0,always one cunt fucking hate
5525,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,1.0,@user @user youre like one listens stuff nobody knows kpop ching chong music
5526,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,0.0,12 years old told  rape family fucking nigger spic bitch 25 kill @url
5527,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,boyfriends uncles gf plastered reassure crazy stupid dumb retarded idi @url
5528,en_dataset,0,0.0,0,1.0,1.0,1.0,0.0,1.0,see faggot floor @url
5529,en_dataset,1,0.0,1,1.0,0.0,1.0,1.0,1.0,twat @url
5530,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,hardest i've worked project nni've become retarded picky wit beat selectionnny'all gotta really liste @url
5531,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user tyrone retarded
5532,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,@user fucking faggot
5533,en_dataset,1,0.0,1,1.0,0.0,1.0,1.0,0.0,@user calling / twat probably 
5534,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,0.0,nigera fucker nigger pooper
5535,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user @user stfu come party retard
5536,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,@user ching chong ching chang
5537,en_dataset,1,1.0,0,1.0,0.0,1.0,0.0,1.0,kelly rowland really called freddie kruger faggot lmaoooooooooooo @url
5538,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,0.0,people go instant retard told firmly leave?
5539,en_dataset,0,1.0,0,1.0,1.0,1.0,1.0,1.0,asian group...ching chong dog eaters chinese dudes
5540,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user @user @user @user dont ask faggot
5541,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,@user luke retarded needs better job rotations stop calling dumb timeouts
5542,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,-1.0,faggot paying new underwear. message f @url
5543,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,wait nvm i'm retarded got one seth nncarry
5544,en_dataset,0,0.0,0,1.0,0.0,0.0,1.0,0.0,@user go finish sentence mongol
5545,en_dataset,0,0.0,0,0.0,0.0,1.0,1.0,0.0,i've never agreed anything donald trump called african countries shithole
5546,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user ching chong 100
5547,en_dataset,0,1.0,0,1.0,0.0,0.0,1.0,0.0,im gay .1890's gay 1990's gay.i hate filthy faggot queersni love jewsthe jews maccabean era ihate @url
5548,en_dataset,1,0.0,0,0.0,0.0,1.0,1.0,1.0,help roofe absolute cunt #nffc
5549,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user @user nigger
5550,en_dataset,0,1.0,0,1.0,1.0,1.0,1.0,1.0,man got louisville nigger museum fucking funny god damn
5551,en_dataset,0,1.0,0,1.0,1.0,1.0,0.0,1.0,@user buying raghead votes see
5552,en_dataset,0,1.0,1,1.0,1.0,1.0,1.0,1.0,i'm mother first  crazy retarded ass bitch right 
5553,en_dataset,1,1.0,1,1.0,1.0,1.0,0.0,1.0,@user *feminazi sorry know feminists crazy
5554,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,damn got called nigger today
5555,en_dataset,0,0.0,0,1.0,0.0,0.0,1.0,1.0,@user get mate. they're sickening. especially ching chong bastards @url
5556,en_dataset,0,1.0,1,1.0,1.0,1.0,1.0,1.0,smh women really retarded @url
5557,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user k lmao twitch abandoned faggot
5558,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,@user @user get eg0 afk team = &gt;be eune &gt;play jax &gt;act like mongol &gt;play jax &gt;pl @url
5559,en_dataset,0,0.0,0,1.0,1.0,1.0,0.0,0.0,i'm glad talked acting retarded
5560,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user @user uhhh... u stupid faggot. goblin slayer actually makes sense .
5561,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,0.0,white girl bus:its okayi didnt say nigger offen
5562,en_dataset,1,0.0,0,0.0,1.0,1.0,1.0,1.0,faggot bus driver driving like 10mph wtf
5563,en_dataset,0,0.0,0,1.0,1.0,1.0,1.0,1.0,dude wayne said keep mind im negro open mind got screen door @url
5564,en_dataset,0,0.0,0,1.0,0.0,0.0,1.0,0.0,@user retard fighting court pic..
5565,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,@user yet administration wants curb legal immigration wanting immigrants shithole co @url
5566,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,@user he's booter moron. like u literally retarded? ur another toxic young kid. go vibe lil peep @url
5567,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,@user slimy maybe that's i'm spic boring? could never! boring sucks
5568,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,omelette au fromage retard. omelette du fromage would mean made cheese. ugh!
5569,en_dataset,0,0.0,0,0.0,0.0,0.0,1.0,0.0,shithole country human right #cameroun world must rise tell devil backout #paulbiya w @url
5570,en_dataset,0,0.0,0,1.0,0.0,0.0,1.0,0.0,@user @user biggest talking bout is; hayley mcqueen awful presenter kris commons soup tak @url
5571,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,0.0,@user maybe kp*ppies right field nigger
5572,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user @user @user nobody asked u faggot
5573,en_dataset,0,0.0,0,1.0,1.0,0.0,1.0,0.0,wow hs kids really immature huh. s/o kid needville told brother faggot b/c mother passed away.
5574,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,non mais genre. blague sur les migrants. je l'aime de plus en plus @url
5575,en_dataset,0,1.0,0,1.0,1.0,1.0,0.0,1.0,guy wants eat fat dicks. go figure. dont jump mentions cause faggot ass butt hurt lost. @url
5576,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user @user take ucl l stop worrying things hazijafika !! ati ooh washed veteran ooh ching chong fucken
5577,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user ask raghead buddies where's body? autopsy performed khoahoggi!! @url
5578,en_dataset,1,0.0,0,1.0,0.0,1.0,0.0,0.0,@user twat? imagine
5579,en_dataset,0,0.0,0,0.0,1.0,1.0,0.0,1.0,bns complete mongoloid comes gameplay design ideas (see bfv attrition) regular work good.
5580,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,@user @user nothing retarded it. love caposa agree opinions da @url
5581,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,sounds faggot me. @url
5582,en_dataset,1,1.0,0,1.0,0.0,1.0,0.0,1.0,@user ask us. ask twat mate white hoisr !
5583,en_dataset,0,0.0,0,0.0,0.0,0.0,1.0,1.0,crap... tired realised responses got i'd posted wrong profile.  twat.. haha 
5584,en_dataset,1,0.0,0,0.0,0.0,0.0,1.0,1.0,twat probably right #lufc @url
5585,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,negro crazyyyy u know many people reach behalf? lmao. care care?
5586,en_dataset,0,0.0,0,0.0,1.0,1.0,1.0,1.0,wayne said  keep mind ima negro. open mind screen doe 
5587,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,0.0,retard sat next started playing eminem's new album
5588,en_dataset,0,0.0,0,1.0,1.0,1.0,0.0,0.0,went full retard..never go fullnretard..
5589,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,@user faggot primo
5590,en_dataset,0,0.0,0,1.0,0.0,0.0,1.0,1.0,wow @user face tonight looked like got shit retarded hippopotamus got ran @url
5591,en_dataset,0,0.0,0,1.0,1.0,1.0,1.0,0.0,dave roberts showing good ucla education is. fucking retard
5592,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user fuck fucken wetback spic
5593,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,nah fuck olives. slimy ass sweaty retard grapes.
5594,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,1.0,@user -retard highest horses flinging insults like chimpanzee flinging shit
5595,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,0.0,@user learn spell mongy
5596,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,@user since obama took office illegal aliens innocent proven guilty. let go welfare benefits.
5597,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,sleeping schedule retarded 
5598,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,0.0,retard want take uk +25 hit line
5599,en_dataset,1,0.0,0,1.0,0.0,1.0,0.0,1.0,@user whenever u say innit gives aids cuz much posh twat u
5600,en_dataset,0,1.0,0,1.0,0.0,1.0,0.0,1.0,shut chink spic _ go suck mom redneck @url
5601,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,@user hey bud wanted kindly tell complete fucking retard.
5602,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,here's good ol spicy meme made bc decided lil twat :))) @url
5603,en_dataset,0,0.0,0,1.0,0.0,1.0,1.0,0.0,@user he's refugee middle eastnor shithole countrynhe cross us border @url
5604,en_dataset,0,0.0,0,0.0,1.0,1.0,1.0,0.0,point can't tell i'm fucking brilliant retarded completely average. guess time tell.
5605,en_dataset,0,0.0,0,1.0,0.0,0.0,0.0,1.0,lmfaooo fuckin ivan whata retard @url
5606,en_dataset,0,1.0,1,1.0,0.0,1.0,1.0,1.0,...alex jones's attacks (on sandy hook victims) companies say hang guy's huge cunt spreads h @url
5607,en_dataset,0,0.0,0,1.0,1.0,0.0,1.0,0.0,nigger chip kelly ruined everything @url
5608,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,combover twitter-rat tweet-twat tripe-gob muckspout  runs first stanza swearing carol ann @url
5609,en_dataset,0,0.0,0,1.0,1.0,0.0,1.0,0.0,one right come country shithole wont stand corrupt @url
5610,en_dataset,0,0.0,0,0.0,0.0,1.0,0.0,0.0,@user @user @user @user @user @user retard?
5611,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,next willie redheaded stupid scottish cunt! @url
5612,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,elephants eat 50 pounds day retard _ ohhh okay @url
5613,en_dataset,0,0.0,0,0.0,1.0,1.0,0.0,0.0,people soon learn i'm really retarded play ... deal ....
5614,en_dataset,0,1.0,0,1.0,0.0,1.0,1.0,1.0,fault shut ching chong bitch
5615,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,1.0,@user who's paying raghead ass make idiotic statements like this? natural breastfeeding. anima @url
5616,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,q gave us reddit refugees invite new home helped @url
5617,en_dataset,0,0.0,0,0.0,0.0,0.0,0.0,0.0,happy birthday talented mongol!! wish best miss u yie tc gbua  @user
5618,en_dataset,0,0.0,0,1.0,1.0,1.0,1.0,0.0,end work till 11 &amp; i'm hosting laughing phone. look like retard &amp; know laugh ain't cute quite
5619,en_dataset,0,0.0,0,1.0,0.0,1.0,0.0,0.0,@user fuck joe.....thats retarded notion
